id,StateCode,FIPS,GroupCode,Congregations,Adherents,Adherents_percent_of_Total_Adherents,Adherents_percent_of_Population
111731,24,24027,232,2,360,0.25,0.11
111732,24,24027,896,1,203,0.14,0.06
111733,24,24027,272,5,1432,1,0.43
111734,24,24027,283,1,193,0.13,0.06
111735,24,24027,333,2,208,0.15,0.06
111736,24,24027,267,4,9944,6.94,2.99
111737,24,24027,300,4,974,0.68,0.29
111738,24,24027,302,1,180,0.13,0.05
111739,24,24027,500,29,20500,14.31,6.17
111740,24,24027,314,1,,,
111741,24,24027,331,1,145,0.1,0.04
111742,24,24027,335,2,,,
111743,24,24027,352,1,,,
111744,24,24027,355,5,1618,1.13,0.49
111745,24,24027,356,7,2318,1.62,0.7
111746,24,24027,364,1,1500,1.05,0.45
111747,24,24027,271,2,2076,1.45,0.62
111748,24,24027,413,9,3803,2.66,1.14
111749,24,24027,419,34,4741,3.31,1.43
111750,24,24027,437,1,,,
111751,24,24027,435,2,707,0.49,0.21
111752,24,24027,443,1,118,0.08,0.04
111753,24,24027,FGN,1,,,
111754,24,24027,449,26,12158,8.49,3.66
111755,24,24027,469,1,150,0.1,0.05
111756,24,24029,003,3,480,6.42,2.5
111757,24,24029,053,1,496,6.63,2.58
111758,24,24029,056,0,2,0.03,0.01
111759,24,24029,073,1,35,0.47,0.18
111760,24,24029,081,3,2472,33.06,12.88
111761,24,24029,127,1,52,0.7,0.27
111762,24,24029,193,6,1011,13.52,5.27
111763,24,24029,391,1,29,0.39,0.15
111764,24,24029,283,1,142,1.9,0.74
111765,24,24029,500,2,50,0.67,0.26
